city_id,country,district_id,latitude,longitude,name,nr_hotels
1995499,at,284,48.1788683287699,16.3313416363585,12. Meidling,133
1995499,at,285,48.1836607539799,16.2851057191897,13. Hietzing,30
1995499,at,286,48.1980768353286,16.288290436267,14. Penzing,58
1995499,at,287,48.1942021896825,16.3288558889269,15. Rudolfsheim-Fünfhaus,176
1995499,at,288,48.210873980986,16.3233626183681,16. Ottakring,131
1995499,at,289,48.2201833632955,16.3267177690332,17. Hernals,65
1995499,at,290,48.2265859104504,16.3392976801435,18. Währing,75
1995499,at,291,48.2464640727558,16.3443499395282,19. Döbling,46
1995499,at,292,48.2341771637701,16.3760229806307,20. Brigittenau,129
1995499,at,293,48.267347536134,16.4115570019622,21. Floridsdorf,47
1995499,at,294,48.2354039444221,16.4479511035175,22. Donaustadt,120
1995499,at,295,48.1432642432654,16.2997442610551,23. Liesing,20
2554935,ch,296,47.3736172325221,8.54177969653081,City Centre,79
2554935,ch,297,47.3410589929513,8.5302747188738,Wollishofen,5
2554935,ch,298,47.3673655051684,8.51615492300536,Wiedikon,27
2554935,ch,299,47.3769064510856,8.52317532829933,Aussersihl,31
2554935,ch,300,47.3865605154663,8.52335252236006,Escher Wyss,19
2554935,ch,301,47.3699823175213,8.56303520858232,Zürichberg,15
2554935,ch,302,47.387251274947,8.54007290493474,Unterstrass,11
2554935,ch,303,47.3593561803024,8.55460174541902,Seefeld,25
2554935,ch,304,47.386912866255,8.4896263132721,Altstetten,10
2554935,ch,305,47.3939752667373,8.5241560803226,Wipkingen,3
2554935,ch,306,47.4149826293209,8.53902278516843,Zürich Nord,29
246227,jp,308,35.6927029037616,139.767983377008,Chiyoda,134
246227,jp,309,35.6778274765491,139.776974558864,Chuo Ward,198
246227,jp,310,35.636870212894,139.700296318712,Meguro Ward,18
246227,jp,311,35.6600337131515,139.736913294986,Minato,232
246227,jp,312,35.7002790268781,139.671414360538,Nakano,65
246227,jp,313,35.6480569015525,139.661083090997,Setagaya,76
246227,jp,314,35.6680673354725,139.695176750508,Shibuya Ward,201
246227,jp,315,35.614821958012,139.727533425535,Shinagawa Ward,110
246227,jp,316,35.6990924620736,139.704000621654,Shinjuku Ward,457
246227,jp,317,35.6957457030813,139.642236961347,Suginami Ward,43
246227,jp,318,35.707279832421,139.810265395091,Sumida Ward,305
246227,jp,319,35.7327105898411,139.717217922903,Toshima,248
246227,jp,320,35.7131648855605,139.787761860419,Taito,506
1448468,fr,321,45.7783985312582,4.80784622456032,9th arr.,48
1448468,fr,322,45.7392351571682,4.86991321255226,8th arr.,47
1448468,fr,323,45.7469922151022,4.84209993907431,7th arr.,105
1448468,fr,324,45.7682343626668,4.85178748771611,6th arr.,92
